ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,BEGIN_MONTH,AGES,WORKING_YEAR,STATUS
5112849,F,N,Y,0,67500.0,Pensioner,Secondary special,Widow,House / apartment,0,1,0,Other,1,43.0,65,0,C
5117725,F,N,N,0,247500.0,Working,Higher education,Separated,House / apartment,0,1,0,High skill tech staff,1,41.0,51,4,X
5125327,F,Y,N,0,135000.0,Working,Secondary special,Civil marriage,With parents,0,1,0,Sales staff,2,6.0,27,1,0
5146046,F,N,Y,0,360000.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Accountants,1,-0.0,50,6,0
5010269,M,N,Y,1,562500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Other,3More,23.0,37,15,C
5026429,F,Y,Y,0,108000.0,Working,Secondary special,Married,Municipal apartment,0,0,0,Core staff,2,33.0,52,16,X
5062156,F,N,Y,0,166500.0,Commercial associate,Higher education,Widow,House / apartment,0,0,0,Cleaning staff,1,32.0,55,6,C
5021335,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,0,0,0,Cooking staff,2,44.0,48,10,X
5142694,F,N,N,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,13.0,61,0,C
5145948,F,N,Y,1,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Accountants,2,40.0,39,1,C
5142978,M,N,N,0,261000.0,Commercial associate,Secondary special,Married,House / apartment,1,1,0,Sales staff,2,28.0,30,7,0
5008959,F,Y,Y,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,15.0,48,4,C
5089683,M,Y,N,0,144000.0,Working,Secondary special,Married,House / apartment,1,0,0,Drivers,2,60.0,40,1,C
5095846,F,N,N,0,216000.0,Working,Secondary special,Married,House / apartment,1,0,0,Medicine staff,2,27.0,38,7,C
5091919,F,N,N,2More,103500.0,Working,Secondary special,Married,With parents,0,0,0,Laborers,3More,2.0,37,12,0
5028241,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,1,Laborers,1,14.0,49,4,X
5125698,M,Y,Y,1,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,14.0,27,4,C
5029647,M,N,Y,2More,112500.0,Working,Secondary special,Married,House / apartment,1,0,0,Laborers,3More,7.0,38,2,C
5053081,F,N,N,0,175500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,High skill tech staff,1,33.0,51,1,0
5067905,F,N,Y,0,270000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,5.0,58,0,0
5132264,F,N,N,0,144000.0,Working,Secondary special,Married,House / apartment,0,1,0,Laborers,2,59.0,43,5,C
5054121,M,Y,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,Laborers,2,54.0,44,0,C
5090032,F,N,Y,1,157500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,3More,4.0,44,4,0
5087490,F,Y,N,1,135000.0,Working,Higher education,Civil marriage,Rented apartment,0,0,0,Other,3More,1.0,34,4,X
5149626,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,38.0,28,6,0
5024053,F,N,Y,1,108000.0,Working,Secondary special,Married,House / apartment,0,1,0,Sales staff,3More,4.0,35,3,X
5090375,F,N,N,2More,112500.0,State servant,Higher education,Married,House / apartment,0,0,1,Core staff,3More,3.0,31,7,C
5148474,F,N,Y,0,76500.0,Pensioner,Secondary special,Separated,House / apartment,0,0,0,Other,1,5.0,64,0,0
5115767,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,55.0,56,0,X
5023614,M,Y,Y,0,202500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Drivers,2,18.0,48,0,C
5053784,F,Y,Y,0,157500.0,Commercial associate,Secondary special,Widow,House / apartment,0,1,0,Laborers,1,38.0,53,8,X
5045911,M,Y,Y,0,315000.0,Commercial associate,Secondary special,Married,Rented apartment,0,0,0,Drivers,2,51.0,46,5,C
5135453,F,N,Y,1,225000.0,Working,Secondary special,Married,With parents,0,0,0,Cleaning staff,3More,7.0,27,0,C
5125899,F,Y,Y,0,675000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,47.0,59,0,C
5062471,M,N,Y,1,112500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Drivers,3More,49.0,50,3,C
5028582,M,N,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,19.0,54,1,1
5142750,F,N,N,0,81000.0,Working,Secondary special,Single / not married,House / apartment,1,1,0,Private service staff,1,56.0,48,1,C
5054107,F,Y,N,0,315000.0,Commercial associate,Higher education,Widow,House / apartment,1,0,0,Managers,1,38.0,49,9,X
5095132,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Other,2,36.0,58,0,C
5115631,M,N,N,0,202500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Drivers,2,35.0,62,0,C
5062649,F,Y,Y,0,202500.0,Commercial associate,Secondary special,Civil marriage,House / apartment,0,0,0,Security staff,2,43.0,51,3,C
5116373,F,N,N,1,90000.0,Working,Secondary special,Married,With parents,0,0,0,Other,3More,5.0,27,2,X
5106121,F,N,Y,0,81000.0,Working,Secondary special,Married,House / apartment,0,1,0,Cleaning staff,2,48.0,64,9,C
5132331,M,Y,Y,1,202500.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Other,3More,28.0,27,4,C
5053181,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,11.0,66,0,X
5036691,F,N,Y,1,67500.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,3More,52.0,36,2,X
5146458,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Waiters/barmen staff,2,33.0,42,4,C
5137200,M,Y,N,0,90000.0,Working,Secondary special,Married,House / apartment,1,1,0,Other,2,35.0,42,10,X
5117366,M,Y,Y,1,180000.0,Working,Higher education,Married,With parents,1,0,0,Laborers,3More,21.0,32,4,C
5126549,F,Y,N,2More,135000.0,State servant,Higher education,Married,House / apartment,1,0,0,Core staff,3More,45.0,36,6,0
5126687,F,N,Y,0,90000.0,Working,Secondary special,Married,House / apartment,1,0,0,Other,2,10.0,54,8,C
5036693,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Other,2,1.0,61,0,0
5125202,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Core staff,1,-0.0,50,19,0
5068827,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,0,0,1,Drivers,2,31.0,41,9,X
5065594,F,Y,N,1,90000.0,State servant,Secondary special,Married,Municipal apartment,1,1,0,Medicine staff,3More,-0.0,38,19,X
5089550,F,N,N,1,135000.0,Working,Higher education,Separated,House / apartment,0,1,0,Core staff,2,45.0,35,5,C
5021468,F,N,Y,0,90000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Core staff,2,3.0,22,1,0
5022832,M,Y,Y,0,202500.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,2,13.0,47,4,X
5050750,F,N,N,1,159750.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,Core staff,3More,8.0,25,0,C
5065795,M,Y,Y,0,315000.0,Working,Secondary special,Single / not married,House / apartment,0,0,1,Drivers,1,8.0,35,9,0
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1,40.0,59,37,X
5143022,M,N,N,0,270000.0,Working,Secondary special,Married,With parents,1,1,0,Laborers,2,26.0,32,1,C
5085907,F,N,Y,2More,67500.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,3More,32.0,32,9,X
5024297,F,N,Y,0,202500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,High skill tech staff,2,59.0,47,11,C
5021242,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,3.0,62,0,0
5096182,F,N,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Laborers,1,12.0,42,8,C
5095725,M,Y,N,1,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,26.0,25,3,X
5033712,M,N,N,2More,90000.0,Working,Secondary special,Married,Municipal apartment,1,1,0,Other,3More,13.0,40,2,0
5105611,F,N,Y,2More,157500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,10.0,35,9,C
5100339,F,N,Y,0,90000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,40.0,66,0,C
5062517,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,0,1,0,Sales staff,3More,50.0,37,6,C
5105629,M,Y,N,2More,382500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,3More,27.0,31,7,C
5092058,F,N,Y,0,180000.0,Working,Secondary special,Married,House / apartment,1,1,0,Private service staff,2,29.0,43,8,C
5062467,M,Y,Y,0,180000.0,Working,Secondary special,Married,House / apartment,0,1,0,Other,2,39.0,45,2,C
5036851,F,N,Y,1,256500.0,State servant,Higher education,Married,House / apartment,0,1,0,Managers,3More,47.0,48,3,C
5078799,F,N,Y,0,274500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,Other,2,60.0,54,1,C
5117813,M,N,N,0,126000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Other,2,15.0,56,0,C
5096268,F,N,N,1,135000.0,Working,Secondary special,Married,House / apartment,1,1,0,Other,3More,3.0,42,25,0
5149243,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,0,1,0,IT staff,2,14.0,25,2,C
5041472,F,N,N,2More,135000.0,State servant,Incomplete higher,Married,With parents,1,1,0,Core staff,3More,29.0,31,6,X
5022421,F,Y,Y,1,157500.0,Working,Higher education,Married,With parents,0,0,1,High skill tech staff,3More,24.0,29,1,C
5046105,F,N,Y,2More,202500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Cleaning staff,3More,28.0,37,10,0
5079228,M,Y,Y,0,202500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,14.0,30,5,X
5118098,F,N,N,0,180000.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,18.0,63,0,C
5033592,F,N,Y,1,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Medicine staff,3More,32.0,43,5,C
5038772,F,N,Y,1,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,22.0,37,14,C
5112928,M,Y,Y,0,202500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Drivers,1,1.0,29,9,0
5074750,F,N,Y,0,108000.0,Pensioner,Secondary special,Civil marriage,House / apartment,0,0,0,Other,2,33.0,62,0,X
5115510,F,N,N,1,81000.0,Working,Secondary special,Married,With parents,1,1,0,Core staff,3More,32.0,35,9,C
5116126,F,Y,Y,1,560250.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Sales staff,2,15.0,35,6,C
5028842,M,Y,Y,1,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,5.0,33,1,0
5054646,F,N,N,0,157500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Accountants,2,54.0,53,10,C
5046371,F,N,Y,0,120150.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Security staff,1,30.0,60,2,C
5089433,F,Y,N,2More,67500.0,Working,Secondary special,Married,Municipal apartment,1,0,0,Sales staff,3More,10.0,31,3,3
5028804,F,N,Y,0,85500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,51.0,61,0,C
5061431,F,N,Y,0,56250.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,6.0,65,0,0
5048016,M,Y,Y,2More,180000.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Laborers,3More,48.0,35,13,X
5048601,F,N,Y,0,315000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Laborers,1,19.0,41,9,C
5126655,F,N,Y,1,112500.0,Working,Secondary special,Married,House / apartment,1,1,0,Other,3More,-0.0,30,0,0
5036004,M,Y,Y,1,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Laborers,3More,15.0,29,7,X
5089297,F,N,N,0,67500.0,Working,Secondary special,Married,House / apartment,1,0,0,Other,2,27.0,50,3,C
5067321,F,Y,N,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Managers,2,9.0,52,20,X
5044479,F,N,N,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,2,5.0,48,6,0
5149732,F,N,Y,1,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,3More,12.0,31,4,0
5021749,F,N,Y,1,112500.0,Working,Secondary special,Married,House / apartment,0,0,1,Core staff,3More,35.0,28,7,0
5009957,F,Y,Y,1,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,3More,17.0,45,8,C
5078992,F,Y,Y,1,292500.0,Working,Secondary special,Separated,With parents,0,0,0,Sales staff,2,28.0,36,12,0
5053823,M,Y,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Laborers,1,52.0,29,4,C
5105814,F,N,N,0,202500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,9.0,55,0,0
5022527,F,N,Y,0,121500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,38.0,64,0,C
5029076,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,0,0,0,Sales staff,2,13.0,27,1,C
5146235,F,N,Y,0,157500.0,Working,Higher education,Civil marriage,With parents,0,0,0,Accountants,2,26.0,22,1,X
5056073,M,Y,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,2.0,67,0,0
5009831,M,Y,N,0,166500.0,Working,Higher education,Married,With parents,1,0,0,Core staff,2,19.0,28,4,C
5023240,M,Y,Y,2More,225000.0,Working,Secondary special,Married,Rented apartment,0,0,0,Other,3More,25.0,35,14,C
5068109,F,N,Y,0,450000.0,State servant,Higher education,Single / not married,House / apartment,0,1,1,Core staff,1,37.0,55,8,0
5054693,M,N,N,2More,360000.0,Working,Higher education,Married,Rented apartment,0,0,0,Core staff,3More,16.0,41,3,C
5118024,F,N,N,0,247500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Other,1,41.0,38,8,C
5137026,F,N,N,0,180000.0,State servant,Secondary special,Widow,House / apartment,1,1,0,Laborers,1,42.0,49,0,0
5113775,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,0,1,1,Other,2,38.0,55,0,C
5046452,M,Y,N,1,405000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,3More,5.0,33,1,X
5146325,F,N,Y,0,67500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,10.0,63,0,C
5010241,M,Y,Y,0,225000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,17.0,55,2,C
5089983,F,N,Y,0,180000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,20.0,65,0,C
5009285,F,N,N,0,130500.0,Working,Secondary special,Civil marriage,House / apartment,0,1,0,Cleaning staff,2,55.0,41,13,X
5067484,F,N,Y,2More,180000.0,Working,Higher education,Married,House / apartment,1,1,0,High skill tech staff,3More,41.0,35,12,C
5117991,F,N,N,0,67500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,2.0,61,0,C
5149390,F,N,N,0,247500.0,Commercial associate,Higher education,Single / not married,With parents,0,0,0,Other,1,3.0,23,1,0
5069111,M,Y,Y,0,135000.0,Working,Secondary special,Single / not married,House / apartment,1,1,0,Laborers,1,18.0,28,2,X
5115504,M,Y,Y,2More,247500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,22.0,29,3,X
5090906,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,0,0,1,Other,1,29.0,64,0,C
5145843,F,N,Y,1,256500.0,State servant,Higher education,Married,House / apartment,0,1,0,Managers,3More,32.0,48,3,X
5045347,M,Y,Y,0,176400.0,Commercial associate,Higher education,Married,Rented apartment,1,1,0,Sales staff,2,5.0,26,0,X
5118551,F,Y,Y,1,157500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,13.0,43,3,1
5149610,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,Rented apartment,0,0,0,Core staff,2,47.0,28,6,C
5097055,M,Y,Y,0,270000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,56.0,33,4,0
5095897,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,3More,19.0,43,6,X
5126576,M,Y,N,0,202500.0,Working,Lower secondary,Married,Rented apartment,1,1,0,Laborers,2,15.0,40,2,0
5115633,M,N,N,0,202500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Drivers,2,14.0,62,0,C
5112692,F,N,Y,0,135000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,1.0,58,0,X
5113661,F,N,Y,0,225000.0,Pensioner,Secondary special,Married,Municipal apartment,0,0,0,Other,2,10.0,65,0,C
5113369,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Other,3More,19.0,51,0,X
5008853,M,Y,Y,0,112500.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Drivers,2,39.0,56,12,C
5021419,F,N,Y,0,270000.0,Working,Secondary special,Married,House / apartment,1,1,0,Private service staff,2,60.0,54,10,C
5052732,F,N,Y,0,180000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Cooking staff,1,13.0,42,2,C
5021816,F,Y,Y,1,67500.0,Working,Secondary special,Married,House / apartment,0,1,1,Cooking staff,3More,24.0,31,4,0
5099893,F,Y,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,Laborers,2,3.0,37,11,X
5026376,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,1,1,0,Other,3More,13.0,37,14,X
5021721,F,Y,Y,1,630000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,3More,16.0,48,1,X
5011027,M,Y,Y,2More,99000.0,State servant,Secondary special,Married,With parents,0,0,0,Drivers,3More,38.0,45,8,C
5046033,F,Y,Y,0,99000.0,Pensioner,Secondary special,Civil marriage,House / apartment,0,0,0,Other,2,36.0,58,0,C
5068799,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,0,0,1,Accountants,3More,26.0,32,1,X
5061106,M,Y,Y,1,247500.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,3More,21.0,43,10,0
5090000,F,N,Y,0,180000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,28.0,65,0,C
5095903,F,N,N,0,135000.0,State servant,Secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,21.0,42,4,X
5037124,F,N,Y,1,67500.0,Working,Secondary special,Civil marriage,House / apartment,1,0,0,Core staff,3More,15.0,33,2,C
5029625,F,N,Y,1,180000.0,Working,Secondary special,Married,With parents,0,1,1,Sales staff,3More,28.0,22,3,0
5067534,F,N,Y,0,90000.0,Pensioner,Secondary special,Single / not married,House / apartment,0,1,0,Other,1,44.0,60,0,C
5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,0,0,1,Sales staff,2,35.0,27,4,C
5048469,F,N,Y,0,112500.0,State servant,Higher education,Married,Municipal apartment,0,0,0,Accountants,2,13.0,61,12,X
5149563,F,N,Y,1,247500.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Managers,3More,23.0,39,3,C
5023130,F,Y,N,0,328500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Realty agents,2,14.0,34,5,X
5118444,F,N,N,2More,157500.0,Working,Secondary special,Civil marriage,House / apartment,1,0,0,Other,3More,36.0,37,4,C
5022741,F,N,Y,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,1,Sales staff,2,6.0,26,3,0
5067417,F,N,Y,0,144000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,55.0,63,0,X
5113473,M,N,Y,0,202500.0,Working,Secondary special,Married,House / apartment,0,1,0,High skill tech staff,2,30.0,52,0,X
5024676,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,0,0,0,HR staff,2,21.0,41,4,X
5105840,M,Y,Y,0,67500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,60.0,62,0,C
5105167,M,N,Y,2More,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,3More,40.0,33,5,C
5137078,M,Y,N,1,315000.0,Commercial associate,Higher education,Married,With parents,1,1,0,High skill tech staff,3More,16.0,32,1,0
5078902,F,N,Y,1,180000.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,Sales staff,3More,40.0,37,5,C
